,target,id,date,flag,user,text
800173,1,1467844198,Mon Apr 06 22:28:33 PDT 2009,NO_QUERY,Lavanyaj,"@procoder hmmm, sure sure  so what r u upto ? hows the day for u?"
800174,1,1467844250,Mon Apr 06 22:28:34 PDT 2009,NO_QUERY,andisherwood,@ninasplayground I agree.  My kids got &quot;Who am I&quot; 4 Christmas. It's bn fun but I caught my 4 yrold cheating by looking at reflection in TV
800175,1,1467844261,Mon Apr 06 22:28:34 PDT 2009,NO_QUERY,RainbowSerenity,My hair is blue. 
800176,1,1467844374,Mon Apr 06 22:28:36 PDT 2009,NO_QUERY,sarahmerion,@wendy_bowser Thank you for the kind words!  I appreciate it.  Have a great night 
800177,1,1467844393,Mon Apr 06 22:28:36 PDT 2009,NO_QUERY,Hann1331,stressing over this math test...uhhh....2 days till spring break!!!! 
800178,1,1467844485,Mon Apr 06 22:28:37 PDT 2009,NO_QUERY,JessicaGottlieb,"@MintCool uh, because we really need each other, plus, you'd be my designated driver on PCH "
800179,1,1467844488,Mon Apr 06 22:28:40 PDT 2009,NO_QUERY,LHuddy,@EMPRESSYEN WHATCHA CHUCKLIN BOUT MS.YEN 
800180,1,1467844490,Mon Apr 06 22:28:37 PDT 2009,NO_QUERY,LisaKanazawa,@ijustine the gym is an awesome place! work it out 
800181,1,1467844496,Mon Apr 06 22:28:37 PDT 2009,NO_QUERY,hortovanyi,@augustography hmmm think we need to get you climbing up hills .. you'll be really sining then 
800182,1,1467844514,Mon Apr 06 22:28:38 PDT 2009,NO_QUERY,Ryanjoh,Just won 20$ on unc game 
800183,1,1467844533,Mon Apr 06 22:28:38 PDT 2009,NO_QUERY,tweetles,Really tired. Going to prepare for bed. G'night! 
800184,1,1467844572,Mon Apr 06 22:28:39 PDT 2009,NO_QUERY,lfine92,@keyannaaa the new story of your life will include magic fountain with me 
800185,1,1467844596,Mon Apr 06 22:28:39 PDT 2009,NO_QUERY,britothed,"Im getting nervous that this trip tomorrow may be a little boring. Haha oh well, i always have my trusty ipod and my books of course  lol"
800186,1,1467844605,Mon Apr 06 22:28:39 PDT 2009,NO_QUERY,BSellman,should be going to bed... maybe i'll do that... but i'm thinking I'll put on Anastasia on my laptop as i fall asleep 
800187,1,1467844679,Mon Apr 06 22:28:41 PDT 2009,NO_QUERY,BackSassMaster,@ijustine http://twitpic.com/1ff65 - I love ur top 
800188,1,1467844705,Mon Apr 06 22:28:41 PDT 2009,NO_QUERY,guate07,"still buzzing from SIETAR... thanks to @pattidigh for pushing the old boundaries - boy, someone could make money off a twitter manual... "
800189,1,1467844712,Mon Apr 06 22:28:41 PDT 2009,NO_QUERY,GoGoMonster,"@yoshigi I have terrible back and neck aches too... Get a good chair, that will help.  I am waiting for my &quot;SWOPPER&quot; to arrive. "
800190,1,1467844730,Mon Apr 06 22:28:42 PDT 2009,NO_QUERY,austinn182,"@juneaurock Hellz yeah, definitely downloading. Thanks "
800191,1,1467844885,Mon Apr 06 22:28:47 PDT 2009,NO_QUERY,thedoggiescoop,http://twitpic.com/2y2jz - we are so stinkin cute 
800192,1,1467844924,Mon Apr 06 22:28:45 PDT 2009,NO_QUERY,cesuh,@Lyndeeezy hahah not yet! but soon. very soon 
800193,1,1467844980,Mon Apr 06 22:28:46 PDT 2009,NO_QUERY,benbarden,"Very happy with my new blog design - nice to see recent post and popular posts listed together, and it looks great! "
800194,1,1467845068,Mon Apr 06 22:28:47 PDT 2009,NO_QUERY,salisburydowns,@michaelgrainger we have much more than that in common my friend!! 
800195,1,1467861230,Mon Apr 06 22:32:55 PDT 2009,NO_QUERY,jailynpr,@ben_mayer better be. I don't wanna have to come find u and save the dog. But I would!  I'm all 4 the animals . Call off the twit police
800196,1,1467861258,Mon Apr 06 22:32:56 PDT 2009,NO_QUERY,xwolphiex,"@klaris nilagyan mo ng knorr seasoning mix ulit ung pancakes mo?! hehehe. teka, heaven and eggs ba to? "
800197,1,1467861286,Mon Apr 06 22:32:57 PDT 2009,NO_QUERY,llliizzziiiee,@Westneyrhindxx hello westney  what are you doing ?? x
800198,1,1467861317,Mon Apr 06 22:32:57 PDT 2009,NO_QUERY,zippyoloo,@WhereisKevinn well my night seems pretty boring in comparison to the strokes you've experienced tonight 
800199,1,1467861338,Mon Apr 06 22:32:57 PDT 2009,NO_QUERY,ofallpieces,@jephjacques I love the way you draw giraffe eyelashes. 
800200,1,1467861393,Mon Apr 06 22:32:58 PDT 2009,NO_QUERY,BigBookofYou,@SwitchItNow ahhh shiner Bock in Austin YES! thanks for the Twitter @reply so I can relive too 
800201,1,1467861472,Mon Apr 06 22:32:59 PDT 2009,NO_QUERY,robcthegeek,@holytshirt Glad to read it! 
800202,1,1467861482,Mon Apr 06 22:33:00 PDT 2009,NO_QUERY,tmarkwart,spent the evening outside in the beautiful warm weather. finally feels like spring 
800203,1,1467861486,Mon Apr 06 22:33:00 PDT 2009,NO_QUERY,rockerchicf25,pullin an all nighter wit my bffl madison 
800204,1,1467861536,Mon Apr 06 22:33:00 PDT 2009,NO_QUERY,ryanodonnell,@AttractMode Thanks for putting on such a great event. Can't wait for the inevitable sequels! 
800205,1,1467861545,Mon Apr 06 22:33:01 PDT 2009,NO_QUERY,thefuturist88,"I don't know why I still find this hilarious after hearing it like 200 times in a row, but I doooo  ? http://blip.fm/~3x8ok"
800206,1,1467861578,Mon Apr 06 22:33:01 PDT 2009,NO_QUERY,SPfisterer,@thenub you are too 
800207,1,1467861605,Mon Apr 06 22:33:02 PDT 2009,NO_QUERY,norbs,@jimmycarr that big oaf can play piano? 
800208,1,1467861697,Mon Apr 06 22:33:03 PDT 2009,NO_QUERY,Sammeh_,Bryon is my tea bitch 
800209,1,1467861716,Mon Apr 06 22:33:04 PDT 2009,NO_QUERY,SingingLamb,"@mattbraga Oh, they can stay. You on the other hand... "
800210,1,1467861731,Mon Apr 06 22:33:04 PDT 2009,NO_QUERY,JesseNunez,I am gonna help my mom get a twitter 
800211,1,1467861750,Mon Apr 06 22:33:04 PDT 2009,NO_QUERY,rashmi_g,@lavsmohan...... Yup!! saw the entire match....reached office late.. 
800212,1,1467861752,Mon Apr 06 22:33:04 PDT 2009,NO_QUERY,ahmier,"going to bed. My bb isn't working &amp; I'm bored.  Night all. Love me harder tomorrow, than you did today. Peace, Prayers, &amp; Blessings."
800213,1,1467861768,Mon Apr 06 22:33:06 PDT 2009,NO_QUERY,alexisstorm,@DEEJAY_BOOGIE ya we did trying to beat traffic but ya hope to be back soon 
800214,1,1467861776,Mon Apr 06 22:33:05 PDT 2009,NO_QUERY,chandrahasa,"India wins a test series in New Zealand after 41 years! If it wasnt for rain on the final day, India would have won the third test too "
800215,1,1467861806,Mon Apr 06 22:33:05 PDT 2009,NO_QUERY,ravikh,@ashvala Was driving in Old madras road on my bike!! There is no concept called parking on the side 
800216,1,1467861858,Mon Apr 06 22:33:05 PDT 2009,NO_QUERY,kuanluo,@upstatement can I apply to be in your class too? 
800217,1,1467861971,Mon Apr 06 22:33:07 PDT 2009,NO_QUERY,elmolove,is reading manga  http://plurk.com/p/mzp1e
800218,1,1467861992,Mon Apr 06 22:33:07 PDT 2009,NO_QUERY,Killandra,@BradmanTV Thanks....it seemed the right moment. I love your show.  Your songs bring me joy.
800219,1,1467862006,Mon Apr 06 22:33:08 PDT 2009,NO_QUERY,xXTriBXx,@Adri_Mane ROflmao... niqqa please. you ackin' a fool now. 
800220,1,1467862077,Mon Apr 06 22:33:09 PDT 2009,NO_QUERY,crayola_carola,@comeagainjen http://twitpic.com/2y2lx - http://www.youtube.com/watch?v=zoGfqvh2ME8 
800221,1,1467862225,Mon Apr 06 22:33:11 PDT 2009,NO_QUERY,hdm42,"@vjl also, your website seems to be down, FYI. pity, I wanted to check it out  sure you knew that though."
800222,1,1467862309,Mon Apr 06 22:33:12 PDT 2009,NO_QUERY,kelseyguenther,@LindzNicole so let's make it right! 
800223,1,1467862332,Mon Apr 06 22:33:13 PDT 2009,NO_QUERY,Real_Gaz_Coward,"@Lexi_83 We.... went professional in October 2008, we've just not update any of our websites or anything until yesterday "
800224,1,1467862341,Mon Apr 06 22:33:13 PDT 2009,NO_QUERY,daveingland,@rhonda_brown thanks for the tip on Sam's Club! 
800225,1,1467862363,Mon Apr 06 22:33:13 PDT 2009,NO_QUERY,spacetrinity,@KourtneyKardash yep Mornings are the Best! nighttime is chill time 
800226,1,1467862382,Mon Apr 06 22:33:13 PDT 2009,NO_QUERY,rinabina333,@pocketfulofme yay!!! hehe TWINS 
800227,1,1467862464,Mon Apr 06 22:33:15 PDT 2009,NO_QUERY,passionsista,@jolilore Thank you 
800228,1,1467862487,Mon Apr 06 22:33:16 PDT 2009,NO_QUERY,Snea,"&quot;City of Ember&quot; was AWESOME!!! SO have to finish the book and read the next one (ones?) now.  Time for bed possibly? Who knows, really. XD"
800229,1,1467862538,Mon Apr 06 22:33:17 PDT 2009,NO_QUERY,lotr_fan13,"OMG, I would have died!!! actually no, I take that back...I keep an updated version on my X:drive so it's all good "
800230,1,1467862582,Mon Apr 06 22:33:17 PDT 2009,NO_QUERY,LadyG84,@trugiaz You and i mate! 
800231,1,1467862627,Mon Apr 06 22:33:18 PDT 2009,NO_QUERY,Mojofalofa, just watched the movie Wanted... it was pretty darn good.
800232,1,1467862699,Mon Apr 06 22:33:21 PDT 2009,NO_QUERY,mlanet,just got home from Neil's. watched Nick &amp; Nora's Playlist... pretty funny  
800233,1,1467862717,Mon Apr 06 22:33:20 PDT 2009,NO_QUERY,mattering,"@theexclamation ah yes, twitter seems to be the perfect venue for whining and wasting time.  now that's my idea of fun "
800234,1,1467862737,Mon Apr 06 22:33:20 PDT 2009,NO_QUERY,missflipflop,@donniewahlberg hell yeah! there's the effin man! 
800235,1,1467862762,Mon Apr 06 22:33:20 PDT 2009,NO_QUERY,alexjonline,@roshnimo Dont be lazy............try a few out.... tools are to make life easy for lazy people 
800236,1,1467862776,Mon Apr 06 22:33:20 PDT 2009,NO_QUERY,NyQWin,"@aiduong Oh goodness, I didn't know you could message friends on here! Hello Ai "
800237,1,1467862849,Mon Apr 06 22:33:22 PDT 2009,NO_QUERY,Mia119,Thinks everyone needs to go buy Tina Parol's song Who's Got Your Money on iTunes ... NOW! 
800238,1,1467862887,Mon Apr 06 22:33:22 PDT 2009,NO_QUERY,kages2031,can't wait for vegas 
800239,1,1467862922,Mon Apr 06 22:33:23 PDT 2009,NO_QUERY,iLoveCookiesx33,@theDebbyRyan Hey Debby 
800240,1,1467862924,Mon Apr 06 22:33:23 PDT 2009,NO_QUERY,sarup1212,One sixty six in bowling. Holy shit lol 
800241,1,1467862980,Mon Apr 06 22:33:24 PDT 2009,NO_QUERY,maryannalonzo,"dear dbq, you were a pain in the asssss. i'm glad i'm DONE with you! "
800242,1,1467862988,Mon Apr 06 22:33:24 PDT 2009,NO_QUERY,RuggerLace,and now off to bed after an amazing night chatting with a pretty amazing guy  ( you know who you are)
800243,1,1467862998,Mon Apr 06 22:33:24 PDT 2009,NO_QUERY,The_PHP_Jedi,"@lhawthorn What a coincidence! I was just stalking your Twitter feed and the GSoC news. ;) I'm doing great, thanks. How about you? "
800244,1,1467863012,Mon Apr 06 22:33:24 PDT 2009,NO_QUERY,kristinloves,"has discovered that she loves easter crafts, eggs, hot cross buns... feel like watching the prince of egypt to aid my easter meditations "
800245,1,1467863034,Mon Apr 06 22:33:25 PDT 2009,NO_QUERY,Tas_E,"Didn't get my nap before, thinking I really need one now. Be back later, twitterpeeps. "
800246,1,1467863044,Mon Apr 06 22:33:25 PDT 2009,NO_QUERY,SECooley,Trying to figure out a way to pay it forward 
800247,1,1467863122,Mon Apr 06 22:33:26 PDT 2009,NO_QUERY,AndiBuck89,oh oh oh!!! gonna go buy Twilight on DVD today  I have to extend my overdraft for the 2nd time in as many weeks so I may aswell!!
800248,1,1467863184,Mon Apr 06 22:33:28 PDT 2009,NO_QUERY,dnceonbrdway22,my very first twitter  awww
800249,1,1467863187,Mon Apr 06 22:33:27 PDT 2009,NO_QUERY,jasonzoopy,@SimonBotes glad you like 
800250,1,1467863200,Mon Apr 06 22:33:28 PDT 2009,NO_QUERY,bluetib,"@lightblue_82 woo, you won't regret it. "
800251,1,1467863222,Mon Apr 06 22:33:30 PDT 2009,NO_QUERY,mariabelle,@theaptour thanks so much 
800252,1,1467863258,Mon Apr 06 22:33:29 PDT 2009,NO_QUERY,epiphanonic, Please?: http://eluts.com/frontstore/Item/item_zoom.asp?item_num=3418&amp;catalog_num=3&amp;mart_id=lutsdoll&amp;level=yes&amp;mother_catalog_num=554
800253,1,1467863291,Mon Apr 06 22:33:29 PDT 2009,NO_QUERY,maybeCarly,@SJS86 haha i saw that one the other day. sad. i'm entirely too addicted to that site now. endless laughs 
800254,1,1467863423,Mon Apr 06 22:33:31 PDT 2009,NO_QUERY,spahkleprincess,@lolly2420 this is nuts! thanks  I am dying over heah!
800255,1,1467863528,Mon Apr 06 22:33:33 PDT 2009,NO_QUERY,diegokobe,"@markhoppus hey mark, i want to know if the song &quot;Life's So Boring&quot; is really blink 182 , please tell me  doubt been on my head for years"
800256,1,1467863550,Mon Apr 06 22:33:33 PDT 2009,NO_QUERY,emalea,"@Kelly_N_Va by Jordan, I think he's got it!  "
800257,1,1467863578,Mon Apr 06 22:33:33 PDT 2009,NO_QUERY,SakuK,"up and running, London calling "
800258,1,1467863599,Mon Apr 06 22:33:33 PDT 2009,NO_QUERY,grayscalecrayon,"What A Day  I Just Loved It. Sun, Food And My Girls  Cannot Be Beaten. Eyyy! I Bused It Home Tooo Hahaa. Have An Ace Time Darl.  xxxx"
800259,1,1467863612,Mon Apr 06 22:33:34 PDT 2009,NO_QUERY,alisonshiner_,just got home from school (: meant to be getting my hair cut .. but i cbf. lol dancing soon 
800260,1,1467863614,Mon Apr 06 22:33:34 PDT 2009,NO_QUERY,iLarry,"Sleeeeeeeeeep, then an interview tomorrow! Wish me luck "
800261,1,1467863684,Mon Apr 06 22:33:35 PDT 2009,NO_QUERY,DjGundam,Awwh babs... you look so sad underneith that shop entrance of &quot;Yesterday's Musik&quot;  O-: I like the look of the new transformer movie 
800262,1,1467863690,Mon Apr 06 22:33:35 PDT 2009,NO_QUERY,mponder,@lauredhel I just friended you on LJ 
800263,1,1467863697,Mon Apr 06 22:33:35 PDT 2009,NO_QUERY,witchycharm,eating ice cream to reduce the heat 
800264,1,1467863706,Mon Apr 06 22:33:35 PDT 2009,NO_QUERY,bianca110994,wow san diego is so beautiful. even more so now that we won  but whats a good game without a good fight(;
800265,1,1467863715,Mon Apr 06 22:33:35 PDT 2009,NO_QUERY,barbarahui,@epistemographer @digitalhumanist Doing a disciplinary PhD with the support/structure of a New Media program like that sounds heavenly 
800266,1,1467863723,Mon Apr 06 22:33:35 PDT 2009,NO_QUERY,wakeup_maggie,"must sleep, big day tomorrow. two tests AND class registration for next sem. ahh! goodnight, twitterers "
800267,1,1467863788,Mon Apr 06 22:33:37 PDT 2009,NO_QUERY,fluffymuppet,"@claire_brewer I've seen one of those aisles in Borders in Oxford. They're... well, tragic "
800268,1,1467863795,Mon Apr 06 22:33:37 PDT 2009,NO_QUERY,TahoeMax,@thornbek Erin Esurance is so hot. Carry on 
800269,1,1467863812,Mon Apr 06 22:33:37 PDT 2009,NO_QUERY,foxsyd,@Boobookittifukk not there yet. And i beleive so  red carpet sighting i hope.
800270,1,1467863827,Mon Apr 06 22:33:37 PDT 2009,NO_QUERY,danielleamona,the cars in Fast and Furious get me excited 
800271,1,1467863930,Mon Apr 06 22:33:39 PDT 2009,NO_QUERY,lildevilxxangel,@comeagainjen Jennifer 
800272,1,1467863943,Mon Apr 06 22:33:39 PDT 2009,NO_QUERY,VctorianRomantc,@betzitall Wall-E is a great battle for stress.   Yay for staying up all night and doing homework together!
800273,1,1467863956,Mon Apr 06 22:33:39 PDT 2009,NO_QUERY,tikrazy,"It's been a while since i have watched the Cosby Show, i forgot how funny it was  BUT CAN'T SLEEP THOUGH grrrrr"
800274,1,1467864071,Mon Apr 06 22:33:41 PDT 2009,NO_QUERY,smileyj68,"@landrew Hehe, thanks   Was going for the incendiary headline this time "
800275,1,1467864107,Mon Apr 06 22:33:42 PDT 2009,NO_QUERY,psam,@honeytech Happy Morning! 
800276,1,1467864110,Mon Apr 06 22:33:44 PDT 2009,NO_QUERY,SOML,"@SashaKane Um, my kids get up at 5am &amp; need their breakfasts cooked, you ready? "
800277,1,1467864114,Mon Apr 06 22:33:42 PDT 2009,NO_QUERY,rashisha,@saad_83 I wasn't late  I was right on time
800278,1,1467864162,Mon Apr 06 22:33:43 PDT 2009,NO_QUERY,gaytwink,@myk14 Thanks buddy *high fives* hehe 
800279,1,1467864201,Mon Apr 06 22:33:43 PDT 2009,NO_QUERY,katiegirl2103,@sytycda Could not agree more!The unison&amp; committment was incredible.Considering the pressure they r under made it all the more amazing 
800280,1,1467864230,Mon Apr 06 22:33:44 PDT 2009,NO_QUERY,mangaaa,"@cityrat59 lol! you counted 15 times! Yeah, it was a drag today...wasn't sure if my tweets were going out. seems to behave now though "
800281,1,1467864259,Mon Apr 06 22:33:45 PDT 2009,NO_QUERY,nany_micucci,@comeagainjen http://twitpic.com/2y2lx - and you are cooler than her she just wants the babiiesss O_O HAHAHAHA 
800282,1,1467864330,Mon Apr 06 22:33:46 PDT 2009,NO_QUERY,Easterbanger,@reesh heyyyyyy want to hook it up!! lol 
800283,1,1467864348,Mon Apr 06 22:33:46 PDT 2009,NO_QUERY,JMBuckett,Saddle Ranch Comedy night. Then back to the boy's house 
800284,1,1467864395,Mon Apr 06 22:33:47 PDT 2009,NO_QUERY,marreka,Today I performed for the first and last time at the Grebel talent show. 4 exams left until undergrad is over 
800285,1,1467864416,Mon Apr 06 22:33:47 PDT 2009,NO_QUERY,XHeroLoveX,@xShorty4Lifex white!! 
800286,1,1467864426,Mon Apr 06 22:33:47 PDT 2009,NO_QUERY,pico,"@thesouthernstar haha... sarapan aja belum kok, udah disamperin sama client di rumah...  "
800287,1,1467864444,Mon Apr 06 22:33:48 PDT 2009,NO_QUERY,elysemize,@JonathanRKnight  i do embrace the simple life.  simple things like a new kids reunion makes me an extremely happy girl 
800288,1,1467864476,Mon Apr 06 22:33:48 PDT 2009,NO_QUERY,ddribin,"@lapcat Need to send 'em to my accountant tomorrow. Oddly, I wasn't even referring to my taxes. Those are supporting evidence, though. "
800289,1,1467864594,Mon Apr 06 22:33:52 PDT 2009,NO_QUERY,GreenA_V,"@mmcallen Sigh, wish I could have a GMIC meeting here in San Diego! Spoke to Johanna already, she said it was great... "
800290,1,1467879837,Mon Apr 06 22:37:54 PDT 2009,NO_QUERY,JTB3Productions,had a wonderful Portland evening! Thanks Carrie 
800291,1,1467879883,Mon Apr 06 22:37:55 PDT 2009,NO_QUERY,CortaneyTyneOx,6:37 in the morning and haven't been sleep   YAY!
800292,1,1467879899,Mon Apr 06 22:37:55 PDT 2009,NO_QUERY,PandaMarie1025,Headed off to Wal*Mart for more boxes. Uber excited 
800293,1,1467879913,Mon Apr 06 22:37:56 PDT 2009,NO_QUERY,IronMan1176,@axisportals scowls are a lot more temporary than adulthood 
800294,1,1467879938,Mon Apr 06 22:37:56 PDT 2009,NO_QUERY,kaancornelio,I'm melting. *sighs* Serendipity is such a sweet sweet movie. I love it. 
800295,1,1467880019,Mon Apr 06 22:37:57 PDT 2009,NO_QUERY,Anja1975,@JonathanRKnight wake up with ah Jon tweet. The Best start for my day  thx Jon love You
800296,1,1467880076,Mon Apr 06 22:37:58 PDT 2009,NO_QUERY,Tessa82,Got an inspiration -&gt; dyeing my hair! 
800297,1,1467880160,Mon Apr 06 22:38:02 PDT 2009,NO_QUERY,prettybabyxxiii,just  created this account...looking around 
800298,1,1467880323,Mon Apr 06 22:38:02 PDT 2009,NO_QUERY,suitelifeofkell,@amyg0716 I'm gunnna do both of those things 
800299,1,1467880410,Mon Apr 06 22:38:03 PDT 2009,NO_QUERY,softspokenmc,"http://twitpic.com/2y2tq - So far, it is interesting. "
800300,1,1467880442,Mon Apr 06 22:38:04 PDT 2009,NO_QUERY,iCalvin,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!"
800301,1,1467880588,Mon Apr 06 22:38:06 PDT 2009,NO_QUERY,kitty42,"@craigsutton     that's a long-time, good for you!   "
800302,1,1467880606,Mon Apr 06 22:38:07 PDT 2009,NO_QUERY,InMyPANTS,(@thuquoc) jizzin' in my pants excited about seeing ARMIN VAN BUUREN tomorrow 
800303,1,1467880608,Mon Apr 06 22:38:07 PDT 2009,NO_QUERY,jasonatennui,"@mehulbhuva Good luck, and let me know how it goes! "
800304,1,1467880653,Mon Apr 06 22:38:10 PDT 2009,NO_QUERY,ChrisVjd,"@tayswift Congrats from Peru! You were/are amazing! i was speechless,thank u so much! come here someday plz, ill wait forever seriously! "
800305,1,1467880701,Mon Apr 06 22:38:10 PDT 2009,NO_QUERY,DraStudio,@rogieking Congrats on the newborn! Our first is due in June 
800306,1,1467880739,Mon Apr 06 22:38:09 PDT 2009,NO_QUERY,ThiaHeartsNick,Dodgers beat the Padres  Go Blue!
800307,1,1467880795,Mon Apr 06 22:38:10 PDT 2009,NO_QUERY,DowntownRob,@jbruin lol esp when your updates hit my phone... 
800308,1,1467880805,Mon Apr 06 22:38:10 PDT 2009,NO_QUERY,Cari_Dale,@JonathanRKnight I'm just glad you appreciate Iowa.    Come back in late summer when they're cutting hay...  best..smell.. EVER!
800309,1,1467880815,Mon Apr 06 22:38:10 PDT 2009,NO_QUERY,MaraBG,"@pjaficionado  Having fun, loving life, happy to be in the game. Everything else is a bonus. Not just BS either!"
800310,1,1467880816,Mon Apr 06 22:38:10 PDT 2009,NO_QUERY,Ayvii,@vuittonretarded  awww. Is there anything i can do 
800311,1,1467880899,Mon Apr 06 22:38:13 PDT 2009,NO_QUERY,BilboAtBagEnd,But I do not mind.  Goodnight
800312,1,1467880917,Mon Apr 06 22:38:13 PDT 2009,NO_QUERY,Kittydoll67,@mistressathenax oh lets let it be a surprise. 
800313,1,1467881023,Mon Apr 06 22:38:13 PDT 2009,NO_QUERY,Samantha53,Proud future member of the R.B. 
800314,1,1467881029,Mon Apr 06 22:38:13 PDT 2009,NO_QUERY,michxxblc,@miss_tattoo heyy!  you got those pictures of Donnie's gift on the USB stick?! 
800315,1,1467881033,Mon Apr 06 22:38:13 PDT 2009,NO_QUERY,MrsMcMahon,Giant Drag &quot;Wicked Game&quot; ? http://twt.fm/32811 #musicmonday - Better than the original &amp; the commercial promo song for Nip/Tuck season 5! 
800316,1,1467881055,Mon Apr 06 22:38:13 PDT 2009,NO_QUERY,weboword,@web20classroom Fabulous post about WordAhead!  And overall loved your blog.
800317,1,1467881080,Mon Apr 06 22:38:14 PDT 2009,NO_QUERY,MissTeezy,Much Luv to @espressowoman54 &amp; @tommyruffin who's now following me on twitter!! 
800318,1,1467881142,Mon Apr 06 22:38:15 PDT 2009,NO_QUERY,inworship,@KendallMassey @jclayville rocks. But don't tell her I said that 
800319,1,1467881186,Mon Apr 06 22:38:15 PDT 2009,NO_QUERY,GinaAngeline,"@Gerry_Butler If it's something you will enjoy and will make you happy, why not do it? "
800320,1,1467881229,Mon Apr 06 22:38:16 PDT 2009,NO_QUERY,JadeEJF,"just discovered tonight that her church is serving breakfast on Easter!  (I'm not sure why this is so exciting, but I suspect the baby...)"
800321,1,1467881308,Mon Apr 06 22:38:17 PDT 2009,NO_QUERY,RaGe0rge,@Tiandrance 
800322,1,1467881309,Mon Apr 06 22:38:17 PDT 2009,NO_QUERY,gelbendorf,@yoavsegal Morning 
800323,1,1467881323,Mon Apr 06 22:38:17 PDT 2009,NO_QUERY,sydners,finally back on twitter 
800324,1,1467881356,Mon Apr 06 22:38:18 PDT 2009,NO_QUERY,goodgirl6744,God sho love him some me  feeling really really blessed tonight++++++
800325,1,1467881363,Mon Apr 06 22:38:18 PDT 2009,NO_QUERY,myusernamescool,@adamdexter i can't wait to see you buddy 
800326,1,1467881400,Mon Apr 06 22:38:19 PDT 2009,NO_QUERY,joolzgirl,@allan_at_rogue thanks Allan! They are photos from a Joolz Soiree I held up in Brisbane last year 
800327,1,1467881418,Mon Apr 06 22:38:19 PDT 2009,NO_QUERY,sammythewizzy,there is link about how to enjoy dark chocolate within the post..  http://chai-coffee.blogspot.com/2009/04/chocolate-flavoured-math.html
800328,1,1467881419,Mon Apr 06 22:38:19 PDT 2009,NO_QUERY,pavelegorkin,"@chazdrums if i know how to do something, and have time... Its so easy to answer "
800329,1,1467881485,Mon Apr 06 22:38:21 PDT 2009,NO_QUERY,winklebeebee,"Wow, the house looks so different...AND OH MY GOD MY DOGGIES "
800330,1,1467881526,Mon Apr 06 22:38:21 PDT 2009,NO_QUERY,dawhickey,ahhh loved this sunny day....I am working a good sun burn on my nose 
800331,1,1467881552,Mon Apr 06 22:38:22 PDT 2009,NO_QUERY,charasan,@FoamingBBQ I had to read it last semester.  By &quot;read&quot; I mean skim for keywords and read online outlines.   Got an A too 
800332,1,1467881576,Mon Apr 06 22:38:22 PDT 2009,NO_QUERY,EspreeDevora,@dalecruse Yay! Love Box.net  My first business partner Sam Ghods is on the founding team. SO proud of him 4 building an excellent utility
800333,1,1467881590,Mon Apr 06 22:38:22 PDT 2009,NO_QUERY,SillyShygrl,@JonathanRKnight Glad to hear that you had such a great night! You rock &amp; I hope tonight is just the 1st of many feel good shows for you! 
800334,1,1467881636,Mon Apr 06 22:38:23 PDT 2009,NO_QUERY,yonnage,Anyone else catch Scott Bakula's &quot;Oh Boy&quot; in #Chuck tonight?  
800335,1,1467881664,Mon Apr 06 22:38:23 PDT 2009,NO_QUERY,beerenee,@fatbellybella the media is a trip [period] we have to guard our minds...along with our hearts. Don't fret ms.badu UR THE BEST!! its true 
800336,1,1467881695,Mon Apr 06 22:38:24 PDT 2009,NO_QUERY,JonLanderos,"Ahh, the tedium of fixing broken file links in Inventor.  Good times.  "
800337,1,1467881756,Mon Apr 06 22:38:25 PDT 2009,NO_QUERY,official_kianna,@theDebbyRyan  where!!?!? 
800338,1,1467881757,Mon Apr 06 22:38:25 PDT 2009,NO_QUERY,Rome4DAE,@Laatina MONDAYS ARE WHAT YOU MAKE OF IT. 
800339,1,1467881787,Mon Apr 06 22:38:25 PDT 2009,NO_QUERY,pladd,Well in the past two days I have had 45 min. of sleep.  I'm going to watch TV while laying in bed and try to sleep.. Night peepers 
800340,1,1467881796,Mon Apr 06 22:38:26 PDT 2009,NO_QUERY,stacefarmface,I'm officially going to bed! Goodnight 
800341,1,1467881945,Mon Apr 06 22:38:28 PDT 2009,NO_QUERY,CourtneyLato,I now have painting clothes!   
800342,1,1467882011,Mon Apr 06 22:38:29 PDT 2009,NO_QUERY,zaibatsu,@msaleem LOL not yet my brutha from anotha mutha 
800343,1,1467882015,Mon Apr 06 22:38:29 PDT 2009,NO_QUERY,XrosealieX,ryanrossfanz  &lt;-- FOLLOW THEM!  Ryan is uber!
800344,1,1467882017,Mon Apr 06 22:38:29 PDT 2009,NO_QUERY,krystlerb,@JonathanRKnight you close your eyes and pick one and hit reply. 
800345,1,1467882027,Mon Apr 06 22:38:30 PDT 2009,NO_QUERY,Connections4U,@ronashively Connections Academy has been great for our family...and thousands more across the country!  Happy to tell you more 
800346,1,1467882042,Mon Apr 06 22:38:30 PDT 2009,NO_QUERY,CandieRosex3,"@QUEENIE909 hum nice 1! lol take something..LOL yeah party over there, haha u kno them drunk ass's  Will i b seeing you @ Janets party??"
800347,1,1467882052,Mon Apr 06 22:38:30 PDT 2009,NO_QUERY,dsharman,#nightcard The Star: what a wonderful card for a new beginning both for you and Ankie 1.0  Welcome! 
800348,1,1467882119,Mon Apr 06 22:38:31 PDT 2009,NO_QUERY,jannacathrin,Loves the German bakeries in Sydney. Together with my imported honey it feels like home 
